248943.128696849	5060035.92058469	11.2000100000000	28.6000000000000
219679.746051200	5042141.65228848	11.6000100000000	45.8000000000000
195413.978734198	5102218.11490889	8.10001000000000	487.900000000000
271475.255896335	5090896.84978779	9.70001000000000	71.8000000000000
251561.412902950	5089463.41704884	10.6000100000000	75.7000000000000
293931.294193736	5123943.16504911	9.10001000000000	293.300000000000
291728.531128463	5062898.67060788	10.2000100000000	32.1000000000000
258908.463609009	5023883.41030844	11.9000100000000	19.8000000000000
238031.235536618	5037249.97348602	11.4000100000000	35.3000000000000
215305.443447186	5071846.27002728	11.5000100000000	76.2000000000000
168293.875872166	5042245.57669609	8.80001000000000	440.300000000000
207720.158572607	5029968.82419813	11.5000100000000	85.5000000000000
234372.479613843	5018414.83838938	11.9000100000000	31.3000000000000
212376.718763200	5038229.77118693	11.7000100000000	63
216188.949118221	5027529.17532627	11.6000100000000	55.2000000000000
223927.446879771	5008249.91097450	11.4000100000000	37.5000000000000
211339.035887224	5015072.11047903	11.0000100000000	39.2000000000000
171110.189888286	5012564.04338197	10.0000100000000	407.700000000000
319660.060747720	5047428.12378410	11.6000100000000	32
284114.318844130	4970413.16549212	11.6000100000000	8.20000000000000
304059.261154257	5007781.85603595	10.6000100000000	5.10000000000000
305607.610205416	4925608.05016068	12.4000100000000	1.90000000000000
281091.241176616	4926264.71192054	12.0000100000000	3.50000000000000
288959.106681045	4944997.19575773	11.4000100000000	3.40000000000000
348415.501155693	4958367.35395361	11.7000100000000	3.90000000000000
343675.707665063	4943703.14984997	11.9000100000000	1.30000000000000
268758.528091668	4905565.23623261	12.2000100000000	5.50000000000000
308082.951214458	4912906.69132154	12.3000100000000	3.70000000000000
338670.195419752	4920666.21145805	13.1000100000000	4.80000000000000
316214.858694468	4895886.40136019	12.8000100000000	2.20000000000000
89004.6071101973	5285323.18776026	1.00000000000000e-05	1428.10000000000
32631.0842048441	5193892.15320966	2.10001000000000	1376.50000000000
93271.0302256619	5196251.68493054	2.40001000000000	1393.30000000000
62887.1278290559	5138935.77724615	6.30001000000000	837.700000000000
38310.3498923089	5066527.68119289	6.50001000000000	937.600000000000
117032.041893198	5120891.46150768	6.10001000000000	629.300000000000
93128.1399191524	5147636.96594088	6.50001000000000	755.200000000000
71804.1760325846	5030539.08483769	6.50001000000000	909.500000000000
115443.118841661	4911874.45032560	11.6000100000000	80.7000000000000
78280.4066937230	4970974.52923624	7.40001000000000	884.400000000000
44100.7025183166	4837749.44662612	12.7000100000000	108.900000000000
72823.7799409410	4878300.15522183	10.8000100000000	104.100000000000
59583.7177916830	4851606.23368228	12.0000100000000	100.300000000000
101998.735942921	4798555.03299547	12.8000100000000	42.4000000000000
30980.6653806355	4908351.28980258	11.6000100000000	281.900000000000
59040.7207023173	4817831.15658244	13.2000100000000	71
99671.4294573821	4889472.50967653	12.0000100000000	66.5000000000000
20075.4416244177	4805397.65994591	12.7000100000000	255.500000000000
29244.7191670215	4834433.96359181	12.5000100000000	131
70736.9804973122	4842514.38229710	12.0000100000000	70.8000000000000
101303.456399966	4866173.82574342	11.9000100000000	41.9000000000000
81601.1883037859	4801750.27706563	12.3000100000000	53.5000000000000
92910.7132287425	4820140.62957833	12.1000100000000	45.4000000000000
50220.9167720091	4588009.06752902	13.6000100000000	64.6000000000000
40653.4479377407	4656167.29856241	12.6000100000000	67.9000000000000
75179.5489215014	4766209.72089003	12.1000100000000	38.5000000000000
63192.9705374793	4737293.04463294	12.2000100000000	35
62919.8419913928	4783780.79434523	13.0000100000000	52.9000000000000
58154.5940834428	4752357.97373102	12.4000100000000	44.5000000000000
50566.9812278752	4773948.64400426	12.2000100000000	68.4000000000000
46461.6504405919	4729801.97881790	12.7000100000000	113
69388.1796095986	4715827.77755257	12.6000100000000	33.1000000000000
40606.1425539099	4755512.64750110	12.9000100000000	159.300000000000
83064.0039999377	4748871.11742234	12.2000100000000	30.6000000000000
36342.7635362253	4709251.72669497	12.2000100000000	163.600000000000
34111.8262016609	4696697.09889786	13.8000100000000	183
90766.5756251944	4699882.98898394	12.7000100000000	25.9000000000000
63394.0984160405	4688680.05999999	12.6000100000000	36.5000000000000
-33278.8380635717	4622706.71410355	13.1000100000000	470.400000000000
6359.23524674424	4632847.78387273	14.2000100000000	280.100000000000
61065.4610654077	4674032.68544567	12.7000100000000	43
38810.3393133699	4624575.18735970	14.0000100000000	66.6000000000000
87714.7673684805	4643038.77537380	13.3000100000000	37.9000000000000
13270.0214926942	4598605.01518283	14.4000100000000	149.300000000000
38308.2475833256	4641521.15410602	13.4000100000000	111.200000000000
80191.0855707786	4586416.89664289	13.3000100000000	51.6000000000000
26748.2590261688	4597806.23413795	13.3000100000000	87.4000000000000
82694.1610930121	4605285.98663473	13.2000100000000	48.5000000000000
68214.1222847274	4614509.44407787	13.0000100000000	50.2000000000000
54052.1791628566	4602597.43777088	13.1000100000000	57.9000000000000
176430.002917847	5257148.67569612	0.700010000000000	1411.20000000000
139468.971030811	5168253.19207336	2.50001000000000	1239.80000000000
255894.502501803	5194720.25120197	5.20001000000000	735.100000000000
353921.924932549	5288845.24015699	3.30001000000000	892.700000000000
348644.719612036	5206821.57456398	5.20001000000000	561.600000000000
425998.898859870	5165658.78510540	5.60001000000000	502.300000000000
108623.296519818	5146724.88324888	7.40001000000000	772.800000000000
186783.331307045	5157449.79461099	4.90001000000000	867.600000000000
155593.889071300	5099847.68982823	8.50001000000000	570.900000000000
131290.335486595	5096868.39555449	8.60001000000000	529.600000000000
313480.673788299	5159202.36529613	6.00001000000000	529
362751.914551315	5162311.18769460	6.70001000000000	422.300000000000
322513.469969745	5091585.05834895	6.70001000000000	633.200000000000
362867.984241399	5065465.03088755	10.4000100000000	54.9000000000000
387429.046435052	5138736.63336952	7.40001000000000	330
408062.424515647	5117422.04702905	8.00001000000000	369.300000000000
395411.829230796	5060746.16521394	10.1000100000000	131.600000000000
448535.130613951	5091831.55315293	8.20001000000000	254.300000000000
417798.260525097	4976333.44986899	10.9000100000000	18.3000000000000
441625.385984624	5024530.62232969	10.7000100000000	65
427703.225456349	5041471.65587753	9.90001000000000	50.9000000000000
495781.656712305	5020241.38605551	10.6000100000000	2.40000000000000
195386.910068614	4979856.80863835	10.8000100000000	29.3000000000000
174208.608916778	4928044.11946878	11.4000100000000	12.8000000000000
187233.399108542	4959121.46308861	10.9000100000000	24.6000000000000
149944.002028201	4962915.17617203	11.2000100000000	49.3000000000000
276343.369822134	5031749.21741496	10.6000100000000	18.3000000000000
216540.779830257	4970582.46931288	10.9000100000000	21.4000000000000
252866.506902495	4979830.17043426	11.4000100000000	13.7000000000000
225262.422924719	4938630.34541895	11.4000100000000	8.90000000000000
233156.359239903	4955218.59293417	10.8000100000000	12.2000000000000
287968.552153101	5037723.57096109	10.7000100000000	18.1000000000000
278170.220892929	5004310.11169586	11.2000100000000	9.40000000000000
343210.647317985	5025825.86180085	10.5000100000000	14.4000000000000
426987.756276318	5005691.19622783	10.8000100000000	43
372890.078044376	5014776.55129623	11.0000100000000	31.6000000000000
373616.596564354	4987384.68014260	11.3000100000000	8.90000000000000
373835.510784816	4995814.12241414	10.9000100000000	23.2000000000000
404278.084602506	4949097.16892007	11.7000100000000	3.20000000000000
440585.614457054	4967727.60718647	11.3000100000000	8.50000000000000
468445.632038241	5005490.28117891	11.5000100000000	17.6000000000000
471606.964248732	5026540.93599740	11.0000100000000	24.3000000000000
159256.327503028	4918155.45469054	11.0000100000000	13.1000000000000
143182.898543528	4887255.86157247	11.9000100000000	16.8000000000000
167746.416227387	4884023.20711250	11.2000100000000	10
128047.961769516	4847898.38262513	12.0000100000000	29.6000000000000
183517.153507303	4910755.24442330	11.0000100000000	4.40000000000000
163268.463403170	4820934.54496796	11.7000100000000	17.9000000000000
111054.680277566	4884659.52238681	11.2000100000000	47.8000000000000
144381.670551167	4794372.41430053	12.7000100000000	26.1000000000000
148752.413639333	4823688.20865624	12.1000100000000	22.4000000000000
196854.383282860	4884896.06577971	12.1000100000000	8.10000000000000
130016.301403026	4913231.55037931	12.0000100000000	44.8000000000000
227917.282610432	4898493.01339554	11.7000100000000	4.30000000000000
241633.892077775	4879045.01872922	11.6000100000000	6.90000000000000
190696.274400575	4845088.86263154	11.6000100000000	10.9000000000000
261394.805421546	4863648.62016356	12.2000100000000	8
260291.234284045	4834203.11762170	12.6000100000000	8
199683.386901723	4817329.61065352	12.4000100000000	13.3000000000000
232699.437334114	4801364.46283464	12.7000100000000	13.2000000000000
148866.764127290	4855333.54658439	11.6000100000000	18.5000000000000
113362.782932464	4819071.19952131	12.0000100000000	38.1000000000000
301309.824365772	4839388.67965539	12.6000100000000	4.50000000000000
170298.176275798	4845942.49906014	11.6000100000000	13.9000000000000
292459.066085050	4793272.61366284	12.6000100000000	8.20000000000000
314879.024799062	4807485.43212425	12.6000100000000	6.40000000000000
